,county_name,county_fips,geoid,tot_fam_acs18,tot_fam_moe_acs18,tot_fam_acs13,tot_fam_moe_acs13,pop_spfam_acs18,pop_spfam_acs13,male_hh_child_acs18,male_hh_child_moe_acs18,male_hh_child_acs13,male_hh_child_moe_acs13,female_hh_child_acs18,female_hh_child_moe_acs18,female_hh_child_acs13,female_hh_child_moe_acs13,pct_spfam_acs18,pct_spfam_acs13,moe_over_est_acs18,moe_over_est_acs13
1387,Contra Costa,013,06013304003,1132,106,1103,122,177,125,109,81,125,111,68,60,0,12,0.15636042402826855,0.11332728921124206,0,1
1388,Contra Costa,013,06013306004,998,86,688,120,210,163,62,79,74,59,148,85,89,63,0.21042084168336672,0.2369186046511628,1,0
1389,Contra Costa,013,06013304004,1270,119,1179,152,92,11,43,37,0,12,49,38,11,18,0.07244094488188976,0.009329940627650551,0,1
1390,Contra Costa,013,06013304005,2075,126,1585,152,257,258,45,40,0,17,212,103,258,105,0.12385542168674699,0.16277602523659307,0,1
1391,Contra Costa,013,06013306003,1166,121,1231,191,300,356,49,60,25,32,251,116,331,153,0.25728987993138935,0.289195775792039,1,1
1392,Contra Costa,013,06013313203,832,67,725,68,113,91,62,53,12,18,51,33,79,39,0.13581730769230768,0.12551724137931033,0,1
1393,Contra Costa,013,06013313204,1373,112,1262,126,289,363,30,48,48,64,259,105,315,133,0.21048798252002912,0.2876386687797147,1,1
1394,Contra Costa,013,06013313205,438,43,428,65,74,69,5,9,59,45,69,35,10,11,0.1689497716894977,0.16121495327102803,1,1
1395,San Francisco,075,06075015801,835,133,944,167,210,184,53,44,44,63,157,108,140,80,0.25149700598802394,0.19491525423728814,0,1
1396,San Francisco,075,06075015802,461,101,373,108,0,45,0,12,12,20,0,12,33,34,0.0,0.12064343163538874,1,1
1397,San Francisco,075,06075016801,401,90,403,120,14,101,14,18,101,109,0,12,0,12,0.034912718204488775,0.2506203473945409,1,1
1398,San Francisco,075,06075016802,571,105,368,156,52,117,26,28,30,54,26,32,87,84,0.09106830122591944,0.3179347826086957,1,1
1399,San Francisco,075,06075017101,773,100,662,111,46,10,10,14,0,12,36,37,10,16,0.059508408796895215,0.015105740181268883,1,1
1400,San Francisco,075,06075017102,837,106,622,112,24,138,0,12,16,26,24,30,122,42,0.02867383512544803,0.22186495176848875,1,1
1401,San Francisco,075,06075017801,833,147,585,166,0,50,0,12,20,26,0,12,30,30,0.0,0.08547008547008547,1,1
1402,San Francisco,075,06075017802,936,176,612,163,130,104,24,37,30,30,106,80,74,81,0.1388888888888889,0.16993464052287582,1,1
1403,San Francisco,075,06075020401,536,104,232,77,11,0,11,18,0,12,0,12,0,12,0.020522388059701493,0.0,1,1
1404,San Francisco,075,06075020402,835,162,669,155,19,78,19,31,65,83,0,12,13,19,0.022754491017964073,0.11659192825112108,1,1
1405,San Francisco,075,06075022704,773,102,633,90,53,37,8,12,0,12,45,39,37,29,0.0685640362225097,0.05845181674565561,1,1
1406,San Francisco,075,06075025701,1154,101,924,133,34,138,0,17,40,45,34,30,98,67,0.029462738301559793,0.14935064935064934,1,1
1407,San Francisco,075,06075031301,946,106,911,94,100,111,16,18,11,17,84,58,100,72,0.10570824524312897,0.12184412733260154,1,1
1408,San Francisco,075,06075025702,1018,110,1044,116,132,120,17,29,0,12,115,82,120,93,0.12966601178781925,0.11494252873563218,1,1
1409,San Francisco,075,06075031201,1364,139,1424,160,144,85,45,35,38,42,99,61,47,46,0.10557184750733138,0.059691011235955056,0,1
1410,San Francisco,075,06075031202,634,69,606,93,93,73,7,10,13,21,86,41,60,40,0.14668769716088328,0.12046204620462046,1,1
1411,San Francisco,075,06075031302,1185,140,1263,141,178,327,87,64,13,22,91,55,314,138,0.150210970464135,0.2589073634204275,0,1
1412,San Francisco,075,06075032601,1071,114,1068,128,111,40,27,23,40,43,84,58,0,12,0.10364145658263306,0.03745318352059925,0,1
1413,San Francisco,075,06075032602,1084,105,931,145,31,123,12,19,51,55,19,18,72,64,0.02859778597785978,0.13211600429645542,1,1
1414,San Francisco,075,06075032801,897,102,981,145,32,96,22,17,0,12,10,16,96,65,0.03567447045707915,0.09785932721712538,1,1
1415,Solano,095,06095250104,474,68,551,72,61,16,38,31,5,14,23,15,11,21,0.12869198312236288,0.029038112522686024,0,1
1416,Solano,095,06095250105,1896,167,1687,180,331,315,94,81,76,83,237,160,239,106,0.17457805907172996,0.18672199170124482,0,1
1417,Solano,095,06095250106,1245,79,1237,117,172,83,19,23,24,28,153,76,59,41,0.13815261044176708,0.06709781729991916,1,1
1418,Solano,095,06095250604,971,122,1002,103,164,62,17,19,0,12,147,83,62,46,0.16889804325437693,0.06187624750499002,1,1
1419,Solano,095,06095250605,1128,95,1122,107,141,97,74,59,0,12,67,53,97,92,0.125,0.08645276292335116,0,1
1420,Solano,095,06095250801,920,112,818,132,173,264,82,77,49,36,91,44,215,99,0.18804347826086956,0.32273838630806845,0,0
1421,Solano,095,06095252310,831,77,878,95,90,18,10,16,9,15,80,57,9,15,0.10830324909747292,0.02050113895216401,1,1
1422,Solano,095,06095252311,1172,97,1276,109,65,66,14,21,17,20,51,55,49,40,0.05546075085324232,0.05172413793103448,1,1
1423,Solano,095,06095252312,1034,111,824,116,155,149,36,57,0,12,119,74,149,106,0.14990328820116053,0.1808252427184466,1,1
1424,Solano,095,06095252313,1570,131,1236,116,250,118,194,132,39,62,56,54,79,62,0.1592356687898089,0.09546925566343042,0,1
1425,Solano,095,06095252314,1133,128,996,103,249,161,139,79,43,41,110,71,118,73,0.21977052074139453,0.16164658634538154,0,0
1426,Solano,095,06095252315,1279,93,1162,87,82,50,12,19,11,18,70,54,39,40,0.06411258795934324,0.043029259896729774,1,1
1427,Solano,095,06095252316,864,104,859,102,119,25,61,54,5,14,58,54,20,30,0.13773148148148148,0.02910360884749709,0,1
1428,Solano,095,06095252317,2045,137,1890,119,443,250,134,91,70,57,309,157,180,126,0.21662591687041566,0.13227513227513227,0,0
1429,Solano,095,06095252610,782,101,773,94,152,104,28,29,44,39,124,69,60,54,0.19437340153452684,0.13454075032341525,1,0
1430,Solano,095,06095252611,849,121,707,147,336,218,51,36,19,23,285,92,199,105,0.3957597173144876,0.30834512022630833,0,1
1431,Solano,095,06095252801,850,61,789,71,102,92,16,19,59,53,86,49,33,27,0.12,0.11660329531051965,1,0
1432,Solano,095,06095252802,180,73,147,53,44,22,5,7,0,12,39,61,22,25,0.24444444444444444,0.14965986394557823,1,1
1433,Solano,095,06095252911,1134,175,1042,153,0,101,0,12,0,12,0,12,101,76,0.0,0.09692898272552783,1,1
1434,Solano,095,06095252912,1594,103,1636,123,155,75,31,31,35,56,124,71,40,33,0.0972396486825596,0.04584352078239609,0,1
1435,Solano,095,06095252913,1322,103,1284,148,102,128,14,16,48,47,88,57,80,69,0.07715582450832073,0.09968847352024922,1,0
1436,Solano,095,06095252914,1509,148,1373,135,279,493,115,71,147,106,164,81,346,131,0.1848906560636183,0.3590677348871085,0,0
1437,Solano,095,06095252915,1258,100,1011,112,126,149,47,46,27,35,79,46,122,58,0.10015898251192369,0.14737883283877348,0,1
1438,Solano,095,06095253204,1923,187,1854,198,361,313,68,65,10,18,293,125,303,138,0.187727509100364,0.16882416396979505,0,1
1439,Solano,095,06095253205,824,76,887,107,168,233,45,33,104,95,123,63,129,106,0.20388349514563106,0.26268320180383314,0,0
1440,Solano,095,06095253206,880,71,772,80,104,61,20,24,24,26,84,74,37,46,0.11818181818181818,0.07901554404145078,1,1
1441,Solano,095,06095253403,1337,109,1370,124,223,173,118,70,60,70,105,60,113,85,0.1667913238593867,0.12627737226277372,0,1
1442,Solano,095,06095253404,1794,157,1716,153,283,412,25,29,33,40,258,126,379,167,0.15774804905239687,0.2400932400932401,1,1
1443,Solano,095,06095980000,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1444,Sonoma,097,06097150203,1203,145,1179,153,143,132,107,95,82,88,36,40,50,45,0.11886949293433084,0.11195928753180662,1,1
1445,Sonoma,097,06097150204,913,106,1023,146,119,119,21,20,26,22,98,61,93,78,0.1303395399780942,0.11632453567937438,0,0
1446,Sonoma,097,06097150305,1325,132,1354,144,182,202,8,13,56,66,174,92,146,82,0.13735849056603774,0.14918759231905465,1,1
1447,Sonoma,097,06097150306,1018,144,1120,135,132,179,70,68,142,117,62,55,37,43,0.12966601178781925,0.15982142857142856,0,1
1448,Sonoma,097,06097150607,1382,109,1465,148,83,73,15,23,26,40,68,46,47,41,0.060057887120115776,0.049829351535836175,1,1
1449,Sonoma,097,06097150609,1192,114,1051,126,127,200,44,42,32,35,83,55,168,82,0.10654362416107382,0.19029495718363462,0,1
1450,Sonoma,097,06097150610,1070,75,1098,87,71,84,21,23,22,26,50,40,62,46,0.06635514018691589,0.07650273224043716,1,1
1451,San Francisco,075,06075032802,1023,111,911,121,109,30,8,13,0,12,101,64,30,39,0.10654936461388075,0.03293084522502744,1,1
1452,San Francisco,075,06075033204,655,109,632,143,68,91,0,12,0,12,68,53,91,89,0.10381679389312977,0.1439873417721519,1,1
1453,San Francisco,075,06075032901,1236,104,1491,106,68,130,24,37,16,26,44,33,114,71,0.05501618122977346,0.08718980549966465,1,1
1454,San Francisco,075,06075032902,944,86,880,128,92,63,0,12,24,28,92,56,39,40,0.09745762711864407,0.0715909090909091,1,1
1455,San Francisco,075,06075033203,656,127,757,150,81,125,7,11,13,20,74,46,112,58,0.12347560975609756,0.16512549537648613,1,1
1456,San Francisco,075,06075042601,852,124,882,151,94,32,0,12,7,19,94,59,25,29,0.11032863849765258,0.036281179138321996,1,1
1457,San Francisco,075,06075042602,773,95,757,110,35,99,0,12,11,25,35,31,88,58,0.045278137128072445,0.130779392338177,1,1
1458,San Francisco,075,06075047801,1000,92,1019,139,61,74,12,16,0,12,49,37,74,59,0.061,0.07262021589793916,1,1
1459,San Francisco,075,06075047802,842,103,716,138,51,47,31,28,20,24,20,23,27,33,0.060570071258907364,0.06564245810055866,1,1
1460,San Francisco,075,06075061100,1171,141,1048,137,81,144,19,24,36,41,62,49,108,63,0.06917164816396243,0.13740458015267176,1,1
1461,San Francisco,075,06075061200,740,96,722,111,187,163,90,66,21,25,97,56,142,70,0.2527027027027027,0.2257617728531856,0,1
1462,San Francisco,075,06075061400,1411,183,1127,231,511,247,46,57,61,94,465,212,186,102,0.3621545003543586,0.2191659272404614,1,1
1463,San Francisco,075,06075980200,30,16,27,20,0,0,0,12,0,12,0,12,0,12,0.0,0.0,1,1
1464,San Francisco,075,06075980300,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1465,San Francisco,075,06075980401,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1466,San Francisco,075,06075980501,156,55,123,45,57,13,22,28,0,12,35,32,13,21,0.36538461538461536,0.10569105691056911,1,1
1467,San Francisco,075,06075980600,132,58,51,26,41,0,5,7,0,12,36,27,0,12,0.3106060606060606,0.0,1,1
1468,San Francisco,075,06075980900,60,23,79,54,18,0,7,10,0,12,11,12,0,12,0.3,0.0,1,1
1469,San Francisco,075,06075990100,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1470,Contra Costa,013,06013313206,1347,106,1282,134,378,262,174,108,68,66,204,107,194,88,0.2806236080178174,0.20436817472698907,0,0
1471,Contra Costa,013,06013320003,691,79,799,79,55,74,8,13,5,9,47,30,69,57,0.07959479015918958,0.09261576971214018,1,1
1472,Contra Costa,013,06013320004,1731,157,1757,164,208,353,47,50,74,62,161,97,279,128,0.12016175621028308,0.20091064314171883,1,0
1473,Contra Costa,013,06013324001,1134,263,1025,178,174,0,60,70,0,12,114,110,0,12,0.15343915343915343,0.0,1,1
1474,Contra Costa,013,06013324002,1224,171,903,145,140,54,71,96,0,12,69,56,54,58,0.11437908496732026,0.059800664451827246,1,1
1475,Contra Costa,013,06013333101,1199,97,1017,144,109,94,0,12,56,53,109,71,38,34,0.09090909090909091,0.09242871189773845,1,0
1476,Contra Costa,013,06013333102,1079,90,1145,118,37,75,14,22,0,12,23,25,75,68,0.03429101019462465,0.06550218340611354,1,1
1477,Contra Costa,013,06013334006,1394,93,1437,118,65,132,11,17,57,55,54,38,75,64,0.046628407460545196,0.0918580375782881,1,0
1478,Contra Costa,013,06013338101,1247,160,1109,160,93,162,20,25,69,83,73,66,93,73,0.07457898957497995,0.1460775473399459,1,1
1479,Contra Costa,013,06013334200,2058,125,2029,188,80,92,80,56,68,91,0,17,24,26,0.038872691933916424,0.045342533267619514,1,1
1480,Contra Costa,013,06013336201,895,83,853,103,105,131,38,47,21,31,67,49,110,63,0.11731843575418995,0.15357561547479484,1,1
1481,Contra Costa,013,06013336202,1363,137,1303,139,328,371,158,78,84,71,170,91,287,126,0.24064563462949376,0.2847275518035303,0,0
1482,Contra Costa,013,06013338102,1014,90,1059,118,27,64,5,10,13,19,22,23,51,54,0.026627218934911243,0.06043437204910293,1,1
1483,Contra Costa,013,06013338203,1362,138,1158,179,160,142,12,20,76,61,148,82,66,52,0.11747430249632893,0.1226252158894646,1,0
1484,Contra Costa,013,06013338204,1604,202,1455,158,143,117,15,25,63,55,128,79,54,46,0.08915211970074813,0.08041237113402062,1,0
1485,Contra Costa,013,06013339001,734,129,643,178,87,186,10,16,90,85,77,40,96,87,0.11852861035422343,0.2892690513219285,1,0
1486,Contra Costa,013,06013339002,1664,215,1161,173,167,108,78,82,27,33,89,67,81,64,0.10036057692307693,0.09302325581395349,1,1
1487,Contra Costa,013,06013345111,1496,111,1452,125,147,149,12,20,15,24,135,66,134,78,0.0982620320855615,0.10261707988980716,1,1
1488,Contra Costa,013,06013345112,1757,139,1553,139,232,152,10,17,31,48,222,123,121,71,0.13204325554923166,0.0978750804893754,1,1
1489,Contra Costa,013,06013345113,1312,77,1269,100,40,89,0,12,28,28,40,34,61,37,0.03048780487804878,0.07013396375098503,1,0
1490,Contra Costa,013,06013345114,2073,114,2013,156,105,39,0,17,24,34,105,66,15,25,0.05065123010130246,0.019374068554396422,1,1
1491,Contra Costa,013,06013345115,1594,96,1496,116,45,77,27,25,13,21,18,20,64,42,0.028230865746549563,0.051470588235294115,1,1
1492,Contra Costa,013,06013345116,775,49,788,56,46,63,18,15,27,31,28,29,36,39,0.05935483870967742,0.0799492385786802,1,1
1493,Contra Costa,013,06013345203,1811,174,1754,157,206,105,81,64,34,44,125,71,71,88,0.11374930977360574,0.05986316989737742,0,1
1494,Contra Costa,013,06013345204,1060,68,1053,89,38,29,11,17,29,24,27,26,0,12,0.035849056603773584,0.027540360873694207,1,1
1495,Contra Costa,013,06013346203,1159,71,1111,93,65,89,0,12,0,12,65,49,89,79,0.056082830025884385,0.08010801080108011,1,1
1496,Contra Costa,013,06013346204,2095,150,2152,146,171,102,89,65,10,15,82,60,92,64,0.08162291169451073,0.047397769516728624,0,1
1497,Contra Costa,013,06013351101,609,90,578,103,0,0,0,12,0,12,0,12,0,12,0.0,0.0,1,1
1498,Contra Costa,013,06013351102,767,156,847,157,0,14,0,12,0,12,0,12,14,22,0.0,0.01652892561983471,1,1
1499,Contra Costa,013,06013351103,494,71,460,91,0,0,0,12,0,12,0,12,0,12,0.0,0.0,1,1
1500,Contra Costa,013,06013355107,1333,98,1253,155,107,108,9,15,0,12,98,63,108,99,0.08027006751687922,0.08619313647246608,1,1
1501,Contra Costa,013,06013355108,3260,172,3065,256,701,533,75,60,170,150,626,199,363,177,0.21503067484662577,0.1738988580750408,0,0
1502,Contra Costa,013,06013355109,1618,172,1661,167,100,184,28,43,71,62,72,71,113,120,0.06180469715698393,0.11077664057796509,1,1
1503,Contra Costa,013,06013355110,948,111,1049,103,207,180,51,42,21,35,156,78,159,94,0.21835443037974683,0.17159199237368922,0,1
1504,Contra Costa,013,06013355111,1542,103,1466,120,265,344,23,23,23,29,242,84,321,134,0.17185473411154345,0.23465211459754434,0,1
1505,Contra Costa,013,06013355112,1634,124,1476,141,49,44,0,17,35,38,49,56,9,19,0.029987760097919217,0.02981029810298103,1,1
1506,Marin,041,06041112201,1497,166,1361,178,552,412,285,141,111,85,267,127,301,136,0.3687374749498998,0.3027185892725937,0,0
1507,Marin,041,06041112202,956,101,862,115,303,106,89,76,55,64,214,101,51,55,0.3169456066945607,0.12296983758700696,0,1
1508,Marin,041,06041119201,748,107,734,122,80,154,27,23,25,25,53,37,129,70,0.10695187165775401,0.2098092643051771,0,0
1509,Marin,041,06041119202,987,70,938,86,128,55,61,44,55,52,67,34,0,12,0.12968591691995948,0.05863539445628998,0,1
1510,Marin,041,06041130201,826,115,911,132,32,50,19,25,11,16,13,19,39,47,0.0387409200968523,0.054884742041712405,1,1
1511,Marin,041,06041130202,1163,155,1060,163,123,64,63,63,29,37,60,55,35,42,0.1057609630266552,0.06037735849056604,0,1
1512,Marin,041,06041131100,264,47,249,45,4,22,4,6,14,17,0,12,8,13,0.015151515151515152,0.08835341365461848,1,1
1513,Marin,041,06041990100,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1514,Contra Costa,013,06013355113,1574,93,1442,103,93,13,48,49,0,12,45,24,13,18,0.0590851334180432,0.009015256588072122,1,1
1515,Contra Costa,013,06013355114,2886,154,2816,185,162,241,17,27,69,75,145,87,172,96,0.056133056133056136,0.08558238636363637,1,1
1516,Contra Costa,013,06013355115,1974,138,1142,144,262,222,69,53,45,62,193,83,177,90,0.13272543059777103,0.19439579684763572,0,1
1517,Contra Costa,013,06013355116,2121,117,1690,111,155,79,44,40,31,41,111,91,48,40,0.07307873644507308,0.04674556213017751,0,1
1518,Contra Costa,013,06013355117,1866,103,1704,184,46,72,16,17,0,17,30,29,72,74,0.02465166130760986,0.04225352112676056,1,1
1519,Contra Costa,013,06013355306,1459,117,1485,91,88,73,32,31,26,23,56,51,47,58,0.06031528444139822,0.04915824915824916,0,1
1520,Sonoma,097,06097150611,1094,103,1006,147,95,253,16,18,112,87,79,45,141,78,0.08683729433272395,0.2514910536779324,1,0
1521,Sonoma,097,06097150612,1211,115,1285,115,160,119,46,54,43,56,114,80,76,68,0.13212221304706853,0.09260700389105059,1,1
1522,Sonoma,097,06097152906,1607,170,1256,175,239,123,125,124,54,44,114,81,69,47,0.14872433105164903,0.09792993630573249,0,0
1523,Sonoma,097,06097151601,864,83,834,113,0,15,0,12,0,12,0,12,15,24,0.0,0.017985611510791366,1,1
1524,Sonoma,097,06097151602,942,132,1010,113,8,31,8,14,16,24,0,12,15,23,0.008492569002123142,0.030693069306930693,1,1
1525,Sonoma,097,06097152905,1052,100,900,116,134,184,84,74,67,64,50,45,117,70,0.12737642585551331,0.20444444444444446,0,0
1526,Sonoma,097,06097153103,822,102,1045,125,253,276,63,45,149,103,190,89,127,75,0.3077858880778589,0.2641148325358852,0,0
1527,Sonoma,097,06097153104,783,96,695,130,279,238,58,47,76,67,221,88,162,66,0.3563218390804598,0.3424460431654676,0,0
1528,Sonoma,097,06097153804,944,77,927,92,118,55,66,49,16,19,52,39,39,24,0.125,0.0593311758360302,0,1
1529,Sonoma,097,06097153806,862,81,907,95,89,24,37,30,18,25,52,32,6,11,0.10324825986078887,0.026460859977949284,0,1
1530,Sonoma,097,06097153807,1109,81,1134,107,72,140,8,13,38,35,64,35,102,71,0.06492335437330929,0.12345679012345678,1,0
1531,Sonoma,097,06097153808,1030,100,853,100,160,189,85,62,115,69,75,41,74,53,0.1553398058252427,0.22157092614302462,0,0
1532,Sonoma,097,06097153809,1128,101,1266,117,195,77,39,46,39,53,156,78,38,43,0.17287234042553193,0.060821484992101105,1,1
1533,Sonoma,097,06097154201,820,101,882,173,126,102,62,51,52,81,64,47,50,41,0.15365853658536585,0.11564625850340136,0,1
1534,Sonoma,097,06097154202,1660,171,1694,155,166,201,34,34,43,42,132,77,158,89,0.1,0.11865407319952774,0,0
1535,Sonoma,097,06097154303,490,81,403,90,43,14,12,19,0,12,31,37,14,12,0.08775510204081632,0.034739454094292806,1,1
1536,Sonoma,097,06097154304,568,99,489,87,24,24,4,3,4,5,20,15,20,22,0.04225352112676056,0.049079754601226995,0,1
1537,Sonoma,097,06097990100,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
1538,Santa Clara,085,06085512017,1717,144,1848,128,137,483,0,17,47,53,137,83,436,134,0.07979033197437391,0.26136363636363635,1,1
1539,Santa Clara,085,06085512031,1187,67,1204,77,46,98,15,18,6,10,31,27,92,51,0.038753159224936815,0.08139534883720931,1,1
1540,Santa Clara,085,06085512309,1401,106,1435,106,134,116,49,53,13,20,85,57,103,64,0.09564596716630978,0.0808362369337979,1,1
1541,Santa Clara,085,06085500600,1053,156,1089,157,191,269,78,69,67,59,113,86,202,104,0.18138651471984804,0.24701561065197428,0,0
1542,Santa Clara,085,06085500902,176,49,234,51,32,60,5,7,53,34,27,27,7,9,0.18181818181818182,0.2564102564102564,1,1
1543,Santa Clara,085,06085502001,1273,139,1189,170,255,325,65,55,106,101,190,107,219,122,0.20031421838177532,0.27333894028595457,0,0
1544,Santa Clara,085,06085502102,1539,208,1574,170,311,327,0,17,62,69,311,133,265,117,0.20207927225471084,0.20775095298602286,1,1
1545,Santa Clara,085,06085502202,670,101,787,115,102,153,9,15,58,45,93,71,95,66,0.15223880597014924,0.19440914866581957,1,0
1546,Santa Clara,085,06085502400,1913,187,1786,163,87,100,62,73,34,41,25,37,66,53,0.045478306325143755,0.055991041433370664,1,1
1547,Santa Clara,085,06085502500,1858,137,1721,132,84,195,35,47,34,39,49,47,161,85,0.04520990312163617,0.11330621731551424,1,1
1548,Santa Clara,085,06085503305,1302,95,1214,102,159,192,44,46,48,51,115,83,144,62,0.12211981566820276,0.15815485996705106,1,1
1549,Santa Clara,085,06085503306,818,54,772,59,191,171,53,38,62,40,138,48,109,59,0.2334963325183374,0.22150259067357514,0,0
1550,Santa Clara,085,06085503504,1094,81,1100,70,373,223,61,49,63,45,312,117,160,65,0.34095063985374774,0.20272727272727273,0,0
1551,Santa Clara,085,06085504315,1636,111,1620,103,164,273,38,28,0,17,126,75,273,106,0.10024449877750612,0.1685185185185185,0,1
1552,San Mateo,081,06081600401,692,109,649,120,62,63,3,5,7,14,59,41,56,80,0.08959537572254335,0.0970724191063174,1,1
1553,San Mateo,081,06081600402,1076,83,1008,95,66,234,0,17,99,83,66,39,135,87,0.06133828996282528,0.23214285714285715,1,0
