geoid,state,county_fip,tract,tot_pop,tot_pop_po,tot_pop_ci,tot_hh,pop_zvhhs,tot_fam,tot_pop_ov,pop_hus_re,pop_poc,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pct_poc,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_zvhhs,pct_hus_re,over75_1_2,poc_1_2,spfam_1_2,disab_1_2,lep_1_2,below2_1_2,zvhh_1_2,hus_re_1_2,coc_2035,coc_2040,epc_2050,e2040_2050,epc_class
6013359202,6,13,359202,5972,5873,5958,2179,100,1633,5812,113,3586,596,96,242,1074,1132,0.600468855,0.099799062,0.058787508,0.04163799,0.182870765,0.189996643,0.045892611,0.051858651,1,0,0,1,0,0,0,0,0,0,0,0,NA
6013360200,6,13,360200,4843,4843,4843,1801,65,1344,4712,126,3346,391,214,358,1072,938,0.690894074,0.080735082,0.15922619,0.075976231,0.221350403,0.193681602,0.036091061,0.069961133,1,0,0,1,0,0,0,0,0,0,0,0,NA
6013361000,6,13,361000,5129,5089,5089,1772,99,1225,4996,215,3438,264,142,258,1232,615,0.670306103,0.051472022,0.115918367,0.051641313,0.242090784,0.12084889,0.055869074,0.121331828,0,0,0,1,0,0,0,0,0,0,0,0,NA
6013362000,6,13,362000,2835,2830,2830,1194,23,722,2755,61,1312,329,68,123,477,337,0.462786596,0.116049383,0.094182825,0.044646098,0.168551237,0.119081272,0.019262982,0.051088777,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013364002,6,13,364002,5980,5980,5980,1899,227,1353,5702,196,4630,261,183,603,1794,749,0.774247492,0.043645485,0.135254989,0.105752368,0.3,0.125250836,0.119536598,0.103212217,0,1,0,1,0,1,0,0,0,0,1,1,High
6013380000,6,13,380000,6376,6346,6376,2803,178,1588,5993,353,4712,209,301,538,1836,620,0.73902133,0.032779172,0.189546599,0.0897714,0.289316105,0.097239649,0.063503389,0.125936497,0,1,1,0,0,1,0,0,1,1,1,0,High
6013385100,6,13,385100,2953,2953,2953,1119,11,907,2809,14,1301,378,54,84,412,406,0.440568913,0.128005418,0.059536935,0.02990388,0.139519133,0.137487301,0.009830206,0.012511171,1,0,0,1,0,0,0,0,0,0,0,0,NA
6013390200,6,13,390200,1667,1649,1667,717,54,469,1553,13,475,133,12,72,280,210,0.284943011,0.079784043,0.025586354,0.04636188,0.169799879,0.125974805,0.075313808,0.018131102,0,0,0,1,0,0,0,0,0,0,0,0,NA
6013307102,6,13,307102,5273,5273,5273,1746,129,1171,4846,372,3991,377,453,719,2718,877,0.756874644,0.071496302,0.386848847,0.14836979,0.515456097,0.166318984,0.073883162,0.213058419,0,1,1,1,1,1,0,1,0,0,1,1,Higher
6013318000,6,13,318000,3602,3562,3562,1560,96,864,3456,132,1373,152,131,45,664,478,0.381177124,0.042198778,0.15162037,0.013020833,0.186412128,0.134194273,0.061538462,0.084615385,0,0,0,1,0,0,0,0,0,0,0,0,NA
6013354001,6,13,354001,2121,2121,2121,751,0,604,2028,29,608,168,40,29,164,168,0.286657237,0.079207921,0.066225166,0.014299803,0.077322018,0.079207921,0,0.03861518,0,0,0,0,0,0,0,0,0,0,0,0,NA
6013354002,6,13,354002,7110,7050,7065,2752,159,2147,6798,12,1921,823,28,69,223,579,0.270182841,0.115752461,0.013041453,0.010150044,0.031631206,0.081953291,0.057776163,0.004360465,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013355302,6,13,355302,3407,3404,3404,1201,10,1015,3288,0,1097,375,33,74,130,343,0.32198415,0.110067508,0.032512315,0.022506083,0.038190364,0.100763807,0.008326395,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013325000,6,13,325000,5873,5722,5705,2149,238,1438,5600,165,1779,675,117,173,915,834,0.302911629,0.114932743,0.081363004,0.030892857,0.159909123,0.146187555,0.110749186,0.076779898,1,0,0,1,0,0,0,0,0,0,0,0,NA
6013308002,6,13,308002,4646,4641,4641,1424,20,1208,4452,127,3065,196,115,121,807,997,0.659707275,0.042186827,0.095198675,0.027178796,0.173884939,0.214824391,0.014044944,0.089185393,0,0,0,1,0,0,0,0,0,0,0,0,NA
6013316000,6,13,316000,1106,1025,1025,479,146,193,1061,95,447,35,110,31,642,377,0.404159132,0.03164557,0.569948187,0.029217719,0.626341463,0.367804878,0.30480167,0.198329854,0,0,1,1,0,1,1,1,1,1,1,0,Highest
6013319000,6,13,319000,8545,8512,8496,3118,55,1995,7988,158,2696,389,188,151,775,1314,0.315506144,0.045523698,0.094235589,0.018903355,0.091047932,0.154661017,0.017639513,0.050673509,0,0,0,1,0,0,0,0,0,0,0,0,NA
6085502302,6,85,502302,2890,2890,2890,1282,36,763,2727,217,1369,129,163,105,416,119,0.473702422,0.044636678,0.213630406,0.03850385,0.143944637,0.041176471,0.028081123,0.169266771,0,0,1,0,0,0,0,1,0,0,0,0,NA
6085502603,6,85,502603,2785,2748,2772,1037,31,750,2573,68,1020,159,19,27,273,268,0.366247756,0.057091562,0.025333333,0.010493587,0.099344978,0.096681097,0.029893925,0.06557377,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085502604,6,85,502604,4094,4084,4094,2121,101,898,3971,186,1789,80,84,145,490,219,0.436980948,0.019540791,0.093541203,0.036514732,0.119980411,0.053492916,0.047619048,0.087694484,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085503117,6,85,503117,3047,3034,3047,792,159,570,2820,154,3000,186,181,798,1446,428,0.984574992,0.061043649,0.31754386,0.282978723,0.47659855,0.140466032,0.200757576,0.194444444,0,1,1,1,1,1,1,1,1,1,1,0,Highest
6085503118,6,85,503118,5618,5618,5618,1697,63,1191,5219,363,5185,89,216,1203,1842,315,0.922926308,0.015841937,0.181360202,0.230503928,0.327874689,0.056069776,0.037124337,0.213906895,0,1,1,0,1,1,0,1,1,1,1,0,High
6085503121,6,85,503121,4693,4634,4693,1447,123,933,4353,273,4118,88,264,676,1928,441,0.877477094,0.018751332,0.282958199,0.155295199,0.416055244,0.093969742,0.085003455,0.188666206,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085503122,6,85,503122,3144,3144,3144,1154,266,667,2925,315,2953,100,203,658,1707,409,0.939249364,0.031806616,0.304347826,0.224957265,0.542938931,0.130089059,0.2305026,0.272963605,0,1,1,1,1,1,1,1,1,1,1,0,Highest
6085503123,6,85,503123,3770,3770,3770,1614,181,768,3528,489,2707,228,166,356,1633,637,0.718037135,0.060477454,0.216145833,0.100907029,0.433156499,0.168965517,0.112143742,0.302973978,0,1,1,1,0,1,0,1,1,1,1,0,High
6085503329,6,85,503329,4257,4251,4252,1112,20,1049,4067,20,3920,208,23,360,226,186,0.92083627,0.0488607,0.021925643,0.088517335,0.053163961,0.04374412,0.017985612,0.017985612,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085503330,6,85,503330,8177,8109,8177,2136,20,1971,7904,61,7234,314,135,437,570,187,0.884676532,0.038400391,0.068493151,0.055288462,0.070292268,0.022869023,0.009363296,0.028558052,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085503331,6,85,503331,3356,3356,3356,1359,94,902,3262,78,2152,456,0,156,250,392,0.641239571,0.135876043,0,0.047823421,0.074493445,0.116805721,0.069168506,0.057395143,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085503332,6,85,503332,5719,5719,5719,2548,46,1550,5584,12,2557,1465,38,142,514,790,0.447106137,0.256163665,0.024516129,0.025429799,0.089875852,0.138136038,0.018053375,0.004709576,1,0,0,1,0,0,0,0,0,0,0,0,NA
6085503333,6,85,503333,4945,4938,4945,1330,20,1122,4608,6,3847,213,48,269,490,486,0.777957533,0.043073812,0.042780749,0.058376736,0.099230458,0.098281092,0.015037594,0.004511278,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085503334,6,85,503334,8828,8828,8828,2585,12,2352,8396,0,6972,417,148,202,307,284,0.789759855,0.047236067,0.06292517,0.024059076,0.034775714,0.032170367,0.004642166,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085503336,6,85,503336,3773,3768,3768,880,8,780,3605,31,3614,177,128,639,695,369,0.957858468,0.046912271,0.164102564,0.177253814,0.184447983,0.097929936,0.009090909,0.035227273,0,1,0,0,1,0,0,0,1,1,0,-1,NA
6085503337,6,85,503337,3573,3573,3573,951,0,821,3408,38,3236,191,88,677,864,477,0.9056815,0.053456479,0.107186358,0.198650235,0.241813602,0.133501259,0,0.039957939,0,1,0,1,1,0,0,0,1,1,0,-1,NA
6085503710,6,85,503710,4061,4061,4061,1133,363,830,3683,187,3864,319,197,1039,2001,433,0.951489781,0.078552081,0.237349398,0.282106978,0.492735779,0.106623984,0.32038835,0.165048544,0,1,1,0,1,1,1,1,1,1,1,0,Highest
6085503711,6,85,503711,5327,5320,5327,1055,50,912,4901,169,5152,184,231,939,1999,388,0.967148489,0.034541017,0.253289474,0.191593552,0.37575188,0.072836493,0.047393365,0.160189573,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085503712,6,85,503712,4444,4173,4185,1405,256,943,4088,371,4020,502,150,1185,1900,440,0.904590459,0.112961296,0.159066808,0.289872798,0.455307932,0.105137395,0.182206406,0.26405694,1,1,0,0,1,1,1,1,1,1,1,0,Higher
6085503713,6,85,503713,3457,3457,3457,1131,226,689,3214,135,3247,287,116,965,1693,382,0.939253688,0.08301996,0.168359942,0.300248911,0.489730981,0.110500434,0.199823165,0.119363395,1,1,0,0,1,1,1,0,1,1,1,0,Higher
6085503902,6,85,503902,6019,5973,6019,1540,40,1311,5469,201,5381,315,356,987,1610,549,0.894002326,0.052334275,0.271548436,0.18047175,0.269546292,0.091211165,0.025974026,0.130519481,0,1,1,0,1,0,0,0,1,1,0,-1,NA
6085503903,6,85,503903,3658,3646,3653,952,68,728,3472,100,3334,250,149,619,1032,313,0.911427009,0.068343357,0.20467033,0.17828341,0.283049918,0.085683,0.071428571,0.105042017,0,1,1,0,1,1,0,0,1,1,1,0,High
6085504322,6,85,504322,5513,5513,5513,2017,65,1278,5112,70,4692,110,115,412,617,267,0.851079267,0.019952839,0.089984351,0.080594679,0.111917286,0.048430981,0.032226078,0.034705007,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085504323,6,85,504323,6195,6184,6195,1851,170,1367,5580,246,5747,273,119,681,1180,435,0.927683616,0.044067797,0.087051939,0.122043011,0.190815006,0.070217918,0.091842247,0.132901135,0,1,0,0,1,0,0,0,0,0,0,0,NA
6085504423,6,85,504423,2675,2665,2675,686,33,578,2575,16,2167,213,23,328,420,341,0.810093458,0.079626168,0.039792388,0.127378641,0.157598499,0.127476636,0.048104956,0.023323615,0,1,0,1,1,0,0,0,0,0,0,0,NA
6085505008,6,85,505008,7384,7364,7384,3210,172,1776,6638,372,5568,18,77,310,907,94,0.754062839,0.002437703,0.043355856,0.046700813,0.123166757,0.012730228,0.053582555,0.11588785,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085505009,6,85,505009,10617,10608,10617,3781,48,2288,9908,447,8461,332,209,896,2197,711,0.796929453,0.031270604,0.091346154,0.090431974,0.207107843,0.06696807,0.012695054,0.118222692,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6085508003,6,85,508003,2496,2491,2496,769,40,592,2423,76,1698,127,18,176,413,294,0.680288462,0.05088141,0.030405405,0.072637227,0.165796869,0.117788462,0.052015605,0.098829649,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085508004,6,85,508004,6406,6373,6406,2043,14,1550,5830,188,4811,210,113,652,941,266,0.751014674,0.032781767,0.072903226,0.111835334,0.147654166,0.041523572,0.006852668,0.092021537,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085508507,6,85,508507,3147,3147,3147,1320,107,817,2816,157,2506,44,27,77,400,180,0.79631395,0.01398157,0.033047736,0.02734375,0.12710518,0.057197331,0.081060606,0.118939394,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085511608,6,85,511608,3238,215,3232,112,31,22,3228,30,1831,0,8,41,78,200,0.565472514,0,0.363636364,0.012701363,0.362790698,0.061881188,0.276785714,0.267857143,0,0,1,0,0,1,1,1,1,1,1,0,Higher
6085508508,6,85,508508,5477,5477,5464,2026,151,1386,4903,135,3886,373,41,214,610,426,0.709512507,0.068102976,0.02958153,0.043646747,0.11137484,0.077964861,0.074531096,0.066633761,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085511301,6,85,511301,3939,3864,3864,1819,241,899,3817,188,1237,532,118,97,620,369,0.314039096,0.13505966,0.131256952,0.025412628,0.160455487,0.095496894,0.132490379,0.103353491,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085511302,6,85,511302,4097,3954,3954,1994,442,785,3937,297,1595,618,51,277,800,419,0.389309251,0.15084208,0.064968153,0.070358141,0.202326758,0.105968639,0.221664995,0.148946841,1,0,0,0,0,0,1,1,0,0,0,0,NA
6085511609,6,85,511609,3439,3358,3358,1731,249,781,3189,251,1197,597,89,47,491,313,0.348066298,0.173596976,0.113956466,0.014738162,0.146217987,0.093210244,0.143847487,0.145002889,1,0,0,0,0,0,0,1,0,0,0,0,NA
6085511704,6,85,511704,4812,4803,4812,1724,18,1417,4695,10,1986,571,69,41,242,312,0.412718204,0.118661679,0.048694425,0.008732694,0.050385176,0.064837905,0.010440835,0.005800464,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085511705,6,85,511705,1087,980,980,361,0,259,1042,0,417,134,4,9,50,89,0.383624655,0.123275069,0.015444015,0.008637236,0.051020408,0.090816327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001403501,6,1,403501,4644,4599,4644,2723,903,777,4490,363,3143,363,7,595,1982,874,0.676787252,0.078165375,0.009009009,0.132516704,0.430963253,0.188199828,0.331619537,0.133308851,0,0,0,1,1,1,1,0,1,1,1,0,High
6001403502,6,1,403502,2035,2035,2035,1152,203,384,1977,185,1089,70,30,120,590,207,0.535135135,0.034398034,0.078125,0.060698027,0.28992629,0.101719902,0.176215278,0.160590278,0,0,0,0,0,1,1,1,0,0,0,0,NA
6001403701,6,1,403701,2795,2757,2757,1767,428,300,2780,343,1410,351,18,49,540,440,0.504472272,0.125581395,0.06,0.017625899,0.195865071,0.159593761,0.242218449,0.194114318,1,0,0,1,0,0,1,1,0,0,0,0,NA
6001403702,6,1,403702,1898,1898,1898,1091,190,321,1836,150,904,109,37,120,435,170,0.476290832,0.057428872,0.115264798,0.065359477,0.22918862,0.089567966,0.174152154,0.137488543,0,0,0,0,0,0,1,0,0,0,0,0,NA
6001404101,6,1,404101,3088,3086,3086,1710,333,650,2934,163,1153,274,48,3,306,380,0.373380829,0.08873057,0.073846154,0.001022495,0.099157485,0.123136747,0.194736842,0.095321637,1,0,0,1,0,0,1,0,0,0,0,0,NA
6001404102,6,1,404102,2605,2474,2451,1591,425,435,2465,273,806,555,3,207,609,504,0.30940499,0.213051823,0.006896552,0.083975659,0.246160065,0.205630355,0.267127593,0.171590195,1,0,0,1,0,0,1,1,0,0,0,0,NA
6001405301,6,1,405301,2955,2955,2955,1584,223,612,2871,265,1637,110,64,191,556,309,0.553976311,0.037225042,0.104575163,0.066527342,0.188155668,0.104568528,0.140782828,0.16729798,0,0,0,0,0,0,0,1,0,0,0,0,NA
6001405302,6,1,405302,2454,2454,2454,1401,448,484,2329,378,1657,245,86,497,962,440,0.675224124,0.099837001,0.17768595,0.213396307,0.39201304,0.179299104,0.319771592,0.269807281,1,0,0,1,1,1,1,1,1,1,1,0,Higher
6001405401,6,1,405401,3890,3866,3866,1730,370,699,3720,345,3214,163,108,1103,1627,404,0.82622108,0.041902314,0.154506438,0.296505376,0.420848422,0.104500776,0.213872832,0.199421965,0,1,0,0,1,1,1,1,1,1,1,0,Higher
6001405402,6,1,405402,3275,3200,3200,1167,318,697,3077,314,2815,140,156,724,1712,270,0.859541985,0.042748092,0.223816356,0.235294118,0.535,0.084375,0.272493573,0.269065981,0,1,1,0,1,1,1,1,1,1,1,0,Highest
6001405901,6,1,405901,4348,4348,4348,1089,196,904,4033,320,4181,141,257,1202,2954,665,0.961591536,0.032428703,0.284292035,0.29804116,0.679392824,0.152943882,0.179981635,0.293847567,0,1,1,1,1,1,1,1,1,1,1,0,Highest
6001405902,6,1,405902,2979,2979,2971,923,211,693,2777,229,2700,140,110,990,1496,487,0.906344411,0.046995636,0.158730159,0.35649982,0.50218194,0.163917873,0.228602384,0.248104009,0,1,0,1,1,1,1,1,1,1,1,0,Higher
6001406601,6,1,406601,5042,5042,5042,1694,226,1119,4728,287,4316,201,226,1029,1982,837,0.85600952,0.039865133,0.201966041,0.217639594,0.393097977,0.166005553,0.133412043,0.169421488,0,1,1,1,1,1,0,1,1,1,1,0,Higher
6001406602,6,1,406602,2795,2795,2795,944,122,605,2575,210,2466,105,138,371,1295,331,0.882289803,0.037567084,0.228099174,0.14407767,0.46332737,0.11842576,0.129237288,0.222457627,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6001407101,6,1,407101,3737,3737,3737,1035,152,716,3428,162,3463,135,113,880,2011,405,0.926679154,0.036125234,0.157821229,0.256709452,0.538132192,0.108375702,0.146859903,0.156521739,0,1,0,0,1,1,0,1,1,1,1,0,Higher
6001407102,6,1,407102,4416,4308,4411,1300,182,948,3988,212,4005,125,209,606,1718,652,0.906929348,0.028306159,0.220464135,0.151955868,0.398792943,0.147812287,0.14,0.163076923,0,1,1,1,1,1,0,1,1,1,1,0,Higher
6001410500,6,1,410500,2373,2373,2373,936,276,569,2158,204,2175,78,320,134,1624,378,0.916561315,0.032869785,0.562390158,0.062094532,0.684365782,0.159292035,0.294871795,0.217948718,0,1,1,1,0,1,1,1,1,1,1,0,Higher
6001425101,6,1,425101,1588,1588,1588,1135,92,276,1553,56,652,222,0,73,274,257,0.410579345,0.139798489,0,0.047005795,0.172544081,0.161838791,0.081057269,0.049339207,1,0,0,1,0,0,0,0,0,0,0,0,NA
6001425102,6,1,425102,3689,3689,3689,1965,174,687,3482,358,2593,116,81,107,558,201,0.702900515,0.031444836,0.11790393,0.030729466,0.151260504,0.054486311,0.088549618,0.182188295,0,1,0,0,0,0,0,1,0,0,0,0,NA
6001425103,6,1,425103,2789,2789,2752,1372,63,623,2721,114,1255,74,36,20,299,212,0.449982072,0.026532807,0.057784912,0.007350239,0.107206884,0.077034884,0.045918367,0.083090379,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001425104,6,1,425104,3658,3657,3650,1984,391,608,3462,348,2307,296,177,101,1083,548,0.630672499,0.080918535,0.291118421,0.029173888,0.296144381,0.150136986,0.197076613,0.175403226,1,0,1,1,0,1,1,1,1,0,1,1,High
6085501101,6,85,501101,4495,4460,4495,1967,261,813,4274,406,3260,166,97,525,1431,531,0.725250278,0.036929922,0.119311193,0.122835751,0.320852018,0.118131257,0.132689375,0.206405694,0,1,0,0,1,1,0,1,1,1,1,0,High
6085501102,6,85,501102,4743,4743,4743,1375,70,964,4334,135,3516,223,147,556,1327,429,0.741302973,0.047016656,0.152489627,0.128287956,0.279780729,0.090449083,0.050909091,0.098181818,0,1,0,0,1,0,0,0,1,1,0,-1,NA
6085501401,6,85,501401,3182,3143,3157,992,101,736,2894,175,2858,127,255,708,1309,368,0.898177247,0.039912005,0.346467391,0.244644091,0.416481069,0.11656636,0.101814516,0.17641129,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085501402,6,85,501402,3329,3313,3329,871,20,613,3039,175,2802,128,119,742,1212,213,0.841694202,0.038449985,0.194127243,0.244159263,0.365831573,0.063983178,0.022962113,0.200918485,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085502301,6,85,502301,3590,3579,3590,1354,56,900,3374,108,1203,360,126,110,512,262,0.335097493,0.100278552,0.14,0.032602253,0.14305672,0.072980501,0.041358936,0.079763663,1,0,0,0,0,0,0,0,0,0,0,0,NA
6041102202,6,41,102202,6238,6238,6238,2316,52,1659,5995,146,1605,410,180,259,799,585,0.257294004,0.065726194,0.108499096,0.043202669,0.128085925,0.093780058,0.022452504,0.063039724,0,0,0,0,0,0,0,0,0,0,0,0,NA
6041102203,6,41,102203,5736,5736,5736,2169,149,1401,5292,403,2970,334,187,364,1871,659,0.517782427,0.058228731,0.133476089,0.068783069,0.326185495,0.114888424,0.068695251,0.185799908,0,0,0,0,0,1,0,1,0,0,0,0,NA
6041109001,6,41,109001,4269,4238,4269,1797,175,1007,3945,258,1821,220,117,127,910,308,0.426563598,0.051534317,0.116186693,0.032192649,0.214723926,0.072148044,0.09738453,0.143572621,0,0,0,0,0,0,0,1,0,0,0,0,NA
6041109002,6,41,109002,3942,3942,3942,1753,81,995,3724,201,496,342,76,27,349,215,0.125824455,0.086757991,0.07638191,0.007250269,0.088533739,0.054540842,0.046206503,0.114660582,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085511707,6,85,511707,2721,2649,2679,1159,97,688,2674,24,991,604,12,40,212,268,0.364204337,0.221977214,0.01744186,0.014958863,0.0800302,0.100037327,0.083692839,0.020707506,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085512037,6,85,512037,3382,3382,3382,994,24,862,3100,12,1891,164,59,82,291,338,0.559136606,0.048492017,0.068445476,0.026451613,0.086043761,0.099940863,0.024144869,0.012072435,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085511915,6,85,511915,3847,3832,3847,1228,167,894,3550,195,2519,203,200,431,1246,417,0.654795945,0.052768391,0.223713647,0.121408451,0.325156576,0.108396153,0.135993485,0.158794788,0,0,1,0,1,1,0,1,1,1,1,0,High
6085511916,6,85,511916,4761,4754,4754,1676,56,1260,4398,171,2474,223,82,261,888,241,0.519638731,0.046838899,0.065079365,0.059345157,0.186790072,0.050694152,0.033412888,0.10202864,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512036,6,85,512036,5268,5262,5268,1867,25,1352,4853,194,3312,121,158,84,400,416,0.628701595,0.022968869,0.116863905,0.017308881,0.076016724,0.07896735,0.013390466,0.103910016,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512038,6,85,512038,3259,3259,3259,1086,39,848,3030,94,1916,59,132,136,919,354,0.587910402,0.018103713,0.155660377,0.044884488,0.28198834,0.108622277,0.035911602,0.086556169,0,0,0,0,0,1,0,0,0,0,0,0,NA
6085512039,6,85,512039,5257,5257,5257,1430,91,1222,4966,0,4396,140,176,467,581,361,0.836218375,0.026631158,0.144026187,0.094039468,0.110519308,0.068670344,0.063636364,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085512042,6,85,512042,3001,2990,2990,870,90,671,2894,168,2705,121,123,509,711,283,0.901366211,0.040319893,0.183308495,0.175881133,0.237792642,0.094648829,0.103448276,0.193103448,0,1,1,0,1,0,0,1,0,0,0,0,NA
6085512043,6,85,512043,6744,6729,6744,1510,85,1251,6146,361,5957,167,369,1221,2997,455,0.883303677,0.024762752,0.294964029,0.198665799,0.445385644,0.067467378,0.056291391,0.239072848,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085512045,6,85,512045,5566,5561,5561,1809,25,1456,5265,56,2666,370,82,234,546,541,0.478979519,0.066475027,0.056318681,0.044444444,0.09818378,0.097284661,0.01381979,0.030956329,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512047,6,85,512047,5866,5850,5866,1688,18,1428,5425,78,3037,347,123,360,720,492,0.517729287,0.059154449,0.086134454,0.066359447,0.123076923,0.083873167,0.010663507,0.046208531,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512052,6,85,512052,4385,4346,4385,1723,44,1127,4043,222,2046,296,217,252,622,444,0.46659065,0.067502851,0.192546584,0.062329953,0.14312011,0.101254276,0.025536854,0.128845038,0,0,1,0,0,0,0,0,0,0,0,0,NA
6085512053,6,85,512053,4390,4390,4390,1457,47,1147,4214,87,2617,203,156,211,652,328,0.596127563,0.046241458,0.136006975,0.050071191,0.148519362,0.074715262,0.032258065,0.059711736,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512310,6,85,512310,4998,4998,4998,1736,30,1274,4689,284,3261,120,243,304,1327,332,0.652460984,0.024009604,0.190737834,0.064832587,0.265506202,0.066426571,0.017281106,0.16359447,0,0,1,0,0,0,0,1,1,1,0,-1,NA
6085512311,6,85,512311,4005,3994,3994,1309,112,1002,3801,46,2124,346,38,247,574,452,0.530337079,0.08639201,0.037924152,0.064982899,0.143715573,0.113169755,0.085561497,0.035141329,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085512312,6,85,512312,3388,3353,3388,1174,0,916,3106,61,1735,111,145,59,554,337,0.512101535,0.032762692,0.158296943,0.018995493,0.165225171,0.099468713,0,0.051959114,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512313,6,85,512313,3914,3859,3867,1170,9,911,3638,203,2697,159,98,403,813,346,0.689064895,0.040623403,0.107574094,0.110775151,0.210676341,0.089475045,0.007692308,0.173504274,0,0,0,0,0,0,0,1,0,0,0,0,NA
6085512314,6,85,512314,6477,6344,6384,2281,88,1548,5744,244,3636,318,227,238,1602,490,0.561371005,0.049096804,0.146640827,0.04143454,0.252522068,0.076754386,0.03857957,0.106970627,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085512509,6,85,512509,5244,5210,5244,1530,57,1296,4973,64,3679,207,153,333,871,376,0.701563692,0.039473684,0.118055556,0.066961593,0.167178503,0.071700992,0.037254902,0.041830065,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085512510,6,85,512510,7352,7341,7341,2566,201,1882,6984,160,4550,558,490,218,1543,803,0.618879217,0.075897715,0.260361318,0.031214204,0.210189348,0.109385642,0.078332034,0.062353858,0,0,1,0,0,0,0,0,0,0,0,0,NA
6085512603,6,85,512603,4563,4492,4563,1091,103,890,4230,269,4163,119,290,812,2120,479,0.912338374,0.026079334,0.325842697,0.191962175,0.471950134,0.104974797,0.094408799,0.246562786,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085512604,6,85,512604,4854,4652,4690,1208,36,1047,4551,219,4428,248,286,757,1739,309,0.91223733,0.051091883,0.273161414,0.166337069,0.373817713,0.065884861,0.029801325,0.181291391,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6085513000,6,85,513000,9146,4549,9131,2431,837,369,8878,763,5288,0,11,23,2011,205,0.578176252,0,0.029810298,0.002590674,0.442075181,0.022450991,0.344302756,0.313862608,0,0,0,0,0,1,1,1,0,0,0,0,NA
6085513500,6,85,513500,1278,1216,1216,398,6,292,1184,0,717,58,24,8,125,136,0.561032864,0.045383412,0.082191781,0.006756757,0.102796053,0.111842105,0.015075377,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6095250103,6,95,250103,4988,4979,4979,1586,108,1119,4723,348,4083,329,327,187,1367,667,0.818564555,0.0659583,0.292225201,0.039593479,0.274553123,0.133962643,0.068095839,0.219419924,0,1,1,1,0,0,0,1,0,0,0,0,NA
6001444302,6,1,444302,4692,4692,4692,1322,52,1037,4452,147,3971,144,139,227,1180,320,0.846334186,0.030690537,0.134040501,0.05098832,0.251491901,0.068201194,0.039334342,0.111195159,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001444601,6,1,444601,5741,5716,5741,1710,59,1428,5446,49,4115,337,184,272,465,413,0.716774081,0.058700575,0.128851541,0.049944914,0.081350595,0.071938687,0.034502924,0.028654971,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001444602,6,1,444602,4736,4736,4736,1555,46,1151,4423,54,3885,220,79,297,305,290,0.8203125,0.046452703,0.068635969,0.067148994,0.064400338,0.061233108,0.029581994,0.034726688,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001450101,6,1,450101,5573,5550,5573,2094,82,1434,5210,289,3789,111,235,407,504,160,0.679885161,0.019917459,0.163877266,0.078119002,0.090810811,0.028709851,0.039159503,0.138013372,0,0,0,0,0,0,0,0,0,0,0,0,NA
